"id","left","top","right","bottom","row_index","col_index","Meteo_18"
2157,103.251186916,4.839800625,103.340656916,4.750186625,21,35,27.5728389237741
2158,103.251186916,4.750186625,103.340656916,4.660572625,22,35,27.4957482743178
2159,103.251186916,4.660572625,103.340656916,4.570958625,23,35,27.444564195252
2160,103.251186916,4.570958625,103.340656916,4.481344625,24,35,27.4219604672439
2161,103.251186916,4.481344625,103.340656916,4.391730625,25,35,27.4198085220741
2162,103.251186916,4.391730625,103.340656916,4.302116625,26,35,27.4334308161843
2163,103.251186916,4.302116625,103.340656916,4.212502625,27,35,27.4584665977835
2164,103.251186916,4.212502625,103.340656916,4.122888625,28,35,27.4914341654703
2165,103.251186916,4.122888625,103.340656916,4.033274625,29,35,27.5261802188625
2166,103.251186916,4.033274625,103.340656916,3.943660625,30,35,27.5569502372803
2167,103.251186916,3.943660625,103.340656916,3.854046625,31,35,27.5772720306491
2168,103.251186916,3.854046625,103.340656916,3.764432625,32,35,27.5983503758973
2169,103.251186916,3.764432625,103.340656916,3.674818625,33,35,27.6158354606381
2170,103.251186916,3.674818625,103.340656916,3.585204625,34,35,27.6132833298461
2171,103.251186916,3.585204625,103.340656916,3.495590625,35,35,27.6009622932487
2172,103.251186916,3.495590625,103.340656916,3.405976625,36,35,27.5812178145839
2173,103.251186916,3.405976625,103.340656916,3.316362625,37,35,27.5545637727726
2174,103.251186916,3.316362625,103.340656916,3.226748625,38,35,27.5223026680274
2175,103.251186916,3.226748625,103.340656916,3.137134625,39,35,27.4864091729032
2176,103.251186916,3.137134625,103.340656916,3.047520625,40,35,27.4485625139697
2177,103.251186916,3.047520625,103.340656916,2.957906625,41,35,27.4002685529628
2178,103.251186916,2.957906625,103.340656916,2.868292625,42,35,27.3417992443024
2179,103.251186916,2.868292625,103.340656916,2.778678625,43,35,27.2902510895548
2180,103.251186916,2.778678625,103.340656916,2.689064625,44,35,27.2617394691317
2181,103.251186916,2.689064625,103.340656916,2.599450625,45,35,27.2553197335284
2182,103.251186916,2.599450625,103.340656916,2.509836625,46,35,27.2596346874804
2183,103.251186916,2.509836625,103.340656916,2.420222625,47,35,27.2651751896016
2184,103.251186916,2.420222625,103.340656916,2.330608625,48,35,27.2647191228777
2185,103.251186916,2.330608625,103.340656916,2.240994625,49,35,27.2514026101433
2186,103.251186916,2.240994625,103.340656916,2.151380625,50,35,27.2355871600171
2187,103.251186916,2.151380625,103.340656916,2.061766625,51,35,27.2544736265351
2188,103.251186916,2.061766625,103.340656916,1.972152625,52,35,27.3621623580928
2189,103.251186916,1.972152625,103.340656916,1.882538625,53,35,27.4856699849813
2190,103.251186916,1.882538625,103.340656916,1.792924625,54,35,27.5880366990667
2191,103.251186916,1.792924625,103.340656916,1.703310625,55,35,27.6703693225425
2192,103.251186916,1.703310625,103.340656916,1.613696625,56,35,27.73555348144
2193,103.251186916,1.613696625,103.340656916,1.524082625,57,35,27.7843216900576
2194,103.251186916,1.524082625,103.340656916,1.434468625,58,35,27.8180654634585
2195,103.251186916,1.434468625,103.340656916,1.344854625,59,35,27.8372443006766
2196,103.251186916,1.344854625,103.340656916,1.255240625,60,35,27.8419457198304
2197,103.340656916,6.721694625,103.430126916,6.632080625,0,36,27.768399318645
2198,103.340656916,6.632080625,103.430126916,6.542466625,1,36,27.768399318645
2199,103.340656916,6.542466625,103.430126916,6.452852625,2,36,27.768399318645
2200,103.340656916,6.452852625,103.430126916,6.363238625,3,36,27.7684339167004
2201,103.340656916,6.363238625,103.430126916,6.273624625,4,36,27.769977501428
2202,103.340656916,6.273624625,103.430126916,6.184010625,5,36,27.7789459396119
2203,103.340656916,6.184010625,103.430126916,6.094396625,6,36,27.7978597999722
2204,103.340656916,6.094396625,103.430126916,6.004782625,7,36,27.8248091484127
2205,103.340656916,6.004782625,103.430126916,5.915168625,8,36,27.8579300905025
2206,103.340656916,5.915168625,103.430126916,5.825554625,9,36,27.8954198506491
2207,103.340656916,5.825554625,103.430126916,5.735940625,10,36,27.9355027146356
2208,103.340656916,5.735940625,103.430126916,5.646326625,11,36,27.9762786994152
2209,103.340656916,5.646326625,103.430126916,5.556712625,12,36,28.0140253163302
2210,103.340656916,5.556712625,103.430126916,5.467098625,13,36,28.0384223015532
2211,103.340656916,5.467098625,103.430126916,5.377484625,14,36,28.0430711528387
2212,103.340656916,5.377484625,103.430126916,5.287870625,15,36,28.021317735669
2213,103.340656916,5.287870625,103.430126916,5.198256625,16,36,27.9723209772893
2214,103.340656916,5.198256625,103.430126916,5.108642625,17,36,27.9015063728893
2215,103.340656916,5.108642625,103.430126916,5.019028625,18,36,27.8154461283075
2216,103.340656916,5.019028625,103.430126916,4.929414625,19,36,27.7208879160952
2217,103.340656916,4.929414625,103.430126916,4.839800625,20,36,27.622713699126
2218,103.340656916,4.839800625,103.430126916,4.750186625,21,36,27.5252295049025
2219,103.340656916,4.750186625,103.430126916,4.660572625,22,36,27.4362198847678
2220,103.340656916,4.660572625,103.430126916,4.570958625,23,36,27.3854370623945
2221,103.340656916,4.570958625,103.430126916,4.481344625,24,36,27.3775210239934
2222,103.340656916,4.481344625,103.430126916,4.391730625,25,36,27.3850466650018
2223,103.340656916,4.391730625,103.430126916,4.302116625,26,36,27.401247100131
2224,103.340656916,4.302116625,103.430126916,4.212502625,27,36,27.4240514645676
2225,103.340656916,4.212502625,103.430126916,4.122888625,28,36,27.4621333281424
2226,103.340656916,4.122888625,103.430126916,4.033274625,29,36,27.5013832697632
2227,103.340656916,4.033274625,103.430126916,3.943660625,30,36,27.5357219073811
2228,103.340656916,3.943660625,103.430126916,3.854046625,31,36,27.5672396389226
2229,103.340656916,3.854046625,103.430126916,3.764432625,32,36,27.6023211602793
2230,103.340656916,3.764432625,103.430126916,3.674818625,33,36,27.6292970940293
2231,103.340656916,3.674818625,103.430126916,3.585204625,34,36,27.6337950901714
2232,103.340656916,3.585204625,103.430126916,3.495590625,35,36,27.6230168846769
2233,103.340656916,3.495590625,103.430126916,3.405976625,36,36,27.6001834752755
2234,103.340656916,3.405976625,103.430126916,3.316362625,37,36,27.5662594875126
2235,103.340656916,3.316362625,103.430126916,3.226748625,38,36,27.5223059434587
2236,103.340656916,3.226748625,103.430126916,3.137134625,39,36,27.4700406356604
2237,103.340656916,3.137134625,103.430126916,3.047520625,40,36,27.4118731377323
2238,103.340656916,3.047520625,103.430126916,2.957906625,41,36,27.3423146932974
2239,103.340656916,2.957906625,103.430126916,2.868292625,42,36,27.26528845752
2240,103.340656916,2.868292625,103.430126916,2.778678625,43,36,27.205332097831
2241,103.340656916,2.778678625,103.430126916,2.689064625,44,36,27.1845223416757
2242,103.340656916,2.689064625,103.430126916,2.599450625,45,36,27.1896689284603
2243,103.340656916,2.599450625,103.430126916,2.509836625,46,36,27.2002248208589
2244,103.340656916,2.509836625,103.430126916,2.420222625,47,36,27.2048095025323
2245,103.340656916,2.420222625,103.430126916,2.330608625,48,36,27.1965003195354
2246,103.340656916,2.330608625,103.430126916,2.240994625,49,36,27.1742950252189
2247,103.340656916,2.240994625,103.430126916,2.151380625,50,36,27.1504726391303
2248,103.340656916,2.151380625,103.430126916,2.061766625,51,36,27.1441467071759
2249,103.340656916,2.061766625,103.430126916,1.972152625,52,36,27.2803859634153
2250,103.340656916,1.972152625,103.430126916,1.882538625,53,36,27.4189798820798
2251,103.340656916,1.882538625,103.430126916,1.792924625,54,36,27.5349969065134
2252,103.340656916,1.792924625,103.430126916,1.703310625,55,36,27.6309480766973
2253,103.340656916,1.703310625,103.430126916,1.613696625,56,36,27.7113450261744
2254,103.340656916,1.613696625,103.430126916,1.524082625,57,36,27.7755190807757
2255,103.340656916,1.524082625,103.430126916,1.434468625,58,36,27.8230543309813
2256,103.340656916,1.434468625,103.430126916,1.344854625,59,36,27.8533316017171
2257,103.340656916,1.344854625,103.430126916,1.255240625,60,36,27.8658047910783
2258,103.430126916,6.721694625,103.519596916,6.632080625,0,37,27.768399318645
2259,103.430126916,6.632080625,103.519596916,6.542466625,1,37,27.768399318645
2260,103.430126916,6.542466625,103.519596916,6.452852625,2,37,27.768399318645
2261,103.430126916,6.452852625,103.519596916,6.363238625,3,37,27.768399318645
2262,103.430126916,6.363238625,103.519596916,6.273624625,4,37,27.768399318645
2263,103.430126916,6.273624625,103.519596916,6.184010625,5,37,27.7718123844867
2264,103.430126916,6.184010625,103.519596916,6.094396625,6,37,27.7849525621711
2265,103.430126916,6.094396625,103.519596916,6.004782625,7,37,27.8062505413396
2266,103.430126916,6.004782625,103.519596916,5.915168625,8,37,27.8338425769628
2267,103.430126916,5.915168625,103.519596916,5.825554625,9,37,27.8658616725245
2268,103.430126916,5.825554625,103.519596916,5.735940625,10,37,27.9003743587896
2269,103.430126916,5.735940625,103.519596916,5.646326625,11,37,27.9352335886697
2270,103.430126916,5.646326625,103.519596916,5.556712625,12,37,27.9663256684999
2271,103.430126916,5.556712625,103.519596916,5.467098625,13,37,27.9836886377915
2272,103.430126916,5.467098625,103.519596916,5.377484625,14,37,27.9831323250262
2273,103.430126916,5.377484625,103.519596916,5.287870625,15,37,27.9619121439041
2274,103.430126916,5.287870625,103.519596916,5.198256625,16,37,27.9191558834782
2275,103.430126916,5.198256625,103.519596916,5.108642625,17,37,27.8561062260645
2276,103.430126916,5.108642625,103.519596916,5.019028625,18,37,27.7774455624529
2277,103.430126916,5.019028625,103.519596916,4.929414625,19,37,27.6886726866492
2278,103.430126916,4.929414625,103.519596916,4.839800625,20,37,27.5941555267902
2279,103.430126916,4.839800625,103.519596916,4.750186625,21,37,27.4971105304892
2280,103.430126916,4.750186625,103.519596916,4.660572625,22,37,27.3990718222825
2281,103.430126916,4.660572625,103.519596916,4.570958625,23,37,27.349953975317
2282,103.430126916,4.570958625,103.519596916,4.481344625,24,37,27.3604422917964
2283,103.430126916,4.481344625,103.519596916,4.391730625,25,37,27.375741439205
2284,103.430126916,4.391730625,103.519596916,4.302116625,26,37,27.3943462818679
2285,103.430126916,4.302116625,103.519596916,4.212502625,27,37,27.4147893099557
2286,103.430126916,4.212502625,103.519596916,4.122888625,28,37,27.4600546841046
2287,103.430126916,4.122888625,103.519596916,4.033274625,29,37,27.5035252111691
2288,103.430126916,4.033274625,103.519596916,3.943660625,30,37,27.5425108371668
2289,103.430126916,3.943660625,103.519596916,3.854046625,31,37,27.5788615388208
2290,103.430126916,3.854046625,103.519596916,3.764432625,32,37,27.6141421876703
2291,103.430126916,3.764432625,103.519596916,3.674818625,33,37,27.6371999318574
2292,103.430126916,3.674818625,103.519596916,3.585204625,34,37,27.6401487380351
2293,103.430126916,3.585204625,103.519596916,3.495590625,35,37,27.6279148767366
2294,103.430126916,3.495590625,103.519596916,3.405976625,36,37,27.6023734382166
2295,103.430126916,3.405976625,103.519596916,3.316362625,37,37,27.5639475818851
2296,103.430126916,3.316362625,103.519596916,3.226748625,38,37,27.5133905479654
2297,103.430126916,3.226748625,103.519596916,3.137134625,39,37,27.4537797650687
2298,103.430126916,3.137134625,103.519596916,3.047520625,40,37,27.387968154751
2299,103.430126916,3.047520625,103.519596916,2.957906625,41,37,27.3075520102963
2300,103.430126916,2.957906625,103.519596916,2.868292625,42,37,27.2088492578015
2301,103.430126916,2.868292625,103.519596916,2.778678625,43,37,27.1235042203886
2302,103.430126916,2.778678625,103.519596916,2.689064625,44,37,27.1346478287032
2303,103.430126916,2.689064625,103.519596916,2.599450625,45,37,27.1560316408489
2304,103.430126916,2.599450625,103.519596916,2.509836625,46,37,27.1709659798919
2305,103.430126916,2.509836625,103.519596916,2.420222625,47,37,27.1757734185043
2306,103.430126916,2.420222625,103.519596916,2.330608625,48,37,27.1651346325843
2307,103.430126916,2.330608625,103.519596916,2.240994625,49,37,27.154124114251
2308,103.430126916,2.240994625,103.519596916,2.151380625,50,37,27.1543006405391
2309,103.430126916,2.151380625,103.519596916,2.061766625,51,37,27.1901799484905
2310,103.430126916,2.061766625,103.519596916,1.972152625,52,37,27.2869984095638
2311,103.430126916,1.972152625,103.519596916,1.882538625,53,37,27.4091351029577
2312,103.430126916,1.882538625,103.519596916,1.792924625,54,37,27.5239738175315
2313,103.430126916,1.792924625,103.519596916,1.703310625,55,37,27.6258420800542
2314,103.430126916,1.703310625,103.519596916,1.613696625,56,37,27.7159677185236
2315,103.430126916,1.613696625,103.519596916,1.524082625,57,37,27.7912038396054
2316,103.430126916,1.524082625,103.519596916,1.434468625,58,37,27.8497343702448
2317,103.430126916,1.434468625,103.519596916,1.344854625,59,37,27.8891290748985
2318,103.430126916,1.344854625,103.519596916,1.255240625,60,37,27.9072328928111
2319,103.519596916,6.721694625,103.609066916,6.632080625,0,38,27.768399318645
2320,103.519596916,6.632080625,103.609066916,6.542466625,1,38,27.768399318645
2321,103.519596916,6.542466625,103.609066916,6.452852625,2,38,27.768399318645
2322,103.519596916,6.452852625,103.609066916,6.363238625,3,38,27.768399318645
2323,103.519596916,6.363238625,103.609066916,6.273624625,4,38,27.768399318645
2324,103.519596916,6.273624625,103.609066916,6.184010625,5,38,27.7692531464418
2325,103.519596916,6.184010625,103.609066916,6.094396625,6,38,27.7772518249254
2326,103.519596916,6.094396625,103.609066916,6.004782625,7,38,27.7926283425789
2327,103.519596916,6.004782625,103.609066916,5.915168625,8,38,27.8140941915063
2328,103.519596916,5.915168625,103.609066916,5.825554625,9,38,27.8400719640358
2329,103.519596916,5.825554625,103.609066916,5.735940625,10,38,27.8685848649554
2330,103.519596916,5.735940625,103.609066916,5.646326625,11,38,27.8974783378038
2331,103.519596916,5.646326625,103.609066916,5.556712625,12,38,27.9231152615021
2332,103.519596916,5.556712625,103.609066916,5.467098625,13,38,27.9359841389493
2333,103.519596916,5.467098625,103.609066916,5.377484625,14,38,27.9325634051084
2334,103.519596916,5.377484625,103.609066916,5.287870625,15,38,27.911335145934
2335,103.519596916,5.287870625,103.609066916,5.198256625,16,38,27.8726103878884
2336,103.519596916,5.198256625,103.609066916,5.108642625,17,38,27.8168982292393
2337,103.519596916,5.108642625,103.609066916,5.019028625,18,38,27.746997744875
2338,103.519596916,5.019028625,103.609066916,4.929414625,19,38,27.6675494566405
2339,103.519596916,4.929414625,103.609066916,4.839800625,20,38,27.5831871479911
2340,103.519596916,4.839800625,103.609066916,4.750186625,21,38,27.4992249942905
2341,103.519596916,4.750186625,103.609066916,4.660572625,22,38,27.4247582694909
2342,103.519596916,4.660572625,103.609066916,4.570958625,23,38,27.3842236147856
2343,103.519596916,4.570958625,103.609066916,4.481344625,24,38,27.3818714428194
2344,103.519596916,4.481344625,103.609066916,4.391730625,25,38,27.3968722978169
2345,103.519596916,4.391730625,103.609066916,4.302116625,26,38,27.4182991731609
2346,103.519596916,4.302116625,103.609066916,4.212502625,27,38,27.4454605400346
2347,103.519596916,4.212502625,103.609066916,4.122888625,28,38,27.4824561972547
2348,103.519596916,4.122888625,103.609066916,4.033274625,29,38,27.5228192685846
2349,103.519596916,4.033274625,103.609066916,3.943660625,30,38,27.5617140484563
2350,103.519596916,3.943660625,103.609066916,3.854046625,31,38,27.5982072070817
2351,103.519596916,3.854046625,103.609066916,3.764432625,32,38,27.6316843828608
2352,103.519596916,3.764432625,103.609066916,3.674818625,33,38,27.6511586280644
2353,103.519596916,3.674818625,103.609066916,3.585204625,34,38,27.6507540338119
2354,103.519596916,3.585204625,103.609066916,3.495590625,35,38,27.6361690959546
2355,103.519596916,3.495590625,103.609066916,3.405976625,36,38,27.6088822425163
2356,103.519596916,3.405976625,103.609066916,3.316362625,37,38,27.5691637586315
2357,103.519596916,3.316362625,103.609066916,3.226748625,38,38,27.5175443741218
2358,103.519596916,3.226748625,103.609066916,3.137134625,39,38,27.4567608380459
2359,103.519596916,3.137134625,103.609066916,3.047520625,40,38,27.3901320297435
2360,103.519596916,3.047520625,103.609066916,2.957906625,41,38,27.3124896414009
2361,103.519596916,2.957906625,103.609066916,2.868292625,42,38,27.2194024210003
2362,103.519596916,2.868292625,103.609066916,2.778678625,43,38,27.1449594112863
2363,103.519596916,2.778678625,103.609066916,2.689064625,44,38,27.1506053704959
2364,103.519596916,2.689064625,103.609066916,2.599450625,45,38,27.1679370620832
2365,103.519596916,2.599450625,103.609066916,2.509836625,46,38,27.17866603804
2366,103.519596916,2.509836625,103.609066916,2.420222625,47,38,27.1806037004405
2367,103.519596916,2.420222625,103.609066916,2.330608625,48,38,27.1738959698346
2368,103.519596916,2.330608625,103.609066916,2.240994625,49,38,27.1769978355701
2369,103.519596916,2.240994625,103.609066916,2.151380625,50,38,27.1972102314503
2370,103.519596916,2.151380625,103.609066916,2.061766625,51,38,27.2478244513742
2371,103.519596916,2.061766625,103.609066916,1.972152625,52,38,27.3336598055969
2372,103.519596916,1.972152625,103.609066916,1.882538625,53,38,27.4408256097133
2373,103.519596916,1.882538625,103.609066916,1.792924625,54,38,27.5499183232595
2374,103.519596916,1.792924625,103.609066916,1.703310625,55,38,27.6534140195361
2375,103.519596916,1.703310625,103.609066916,1.613696625,56,38,27.7491238093192
2376,103.519596916,1.613696625,103.609066916,1.524082625,57,38,27.831883984465
2377,103.519596916,1.524082625,103.609066916,1.434468625,58,38,27.8996014767324
2378,103.519596916,1.434468625,103.609066916,1.344854625,59,38,27.9468315073572
2379,103.519596916,1.344854625,103.609066916,1.255240625,60,38,27.9678024605334
2380,103.609066916,6.721694625,103.698536916,6.632080625,0,39,27.768399318645
2381,103.609066916,6.632080625,103.698536916,6.542466625,1,39,27.768399318645
2382,103.609066916,6.542466625,103.698536916,6.452852625,2,39,27.768399318645
2383,103.609066916,6.452852625,103.698536916,6.363238625,3,39,27.768399318645
2384,103.609066916,6.363238625,103.698536916,6.273624625,4,39,27.768399318645
2385,103.609066916,6.273624625,103.698536916,6.184010625,5,39,27.768399318645
2386,103.609066916,6.184010625,103.698536916,6.094396625,6,39,27.7718859477211
2387,103.609066916,6.094396625,103.698536916,6.004782625,7,39,27.782418536979
2388,103.609066916,6.004782625,103.698536916,5.915168625,8,39,27.7985938449454
2389,103.609066916,5.915168625,103.698536916,5.825554625,9,39,27.818842969995
2390,103.609066916,5.825554625,103.698536916,5.735940625,10,39,27.8414002352559
2391,103.609066916,5.735940625,103.698536916,5.646326625,11,39,27.8642626371576
2392,103.609066916,5.646326625,103.698536916,5.556712625,12,39,27.8845877965137
2393,103.609066916,5.556712625,103.698536916,5.467098625,13,39,27.8937224315473
2394,103.609066916,5.467098625,103.698536916,5.377484625,14,39,27.8885285260884
2395,103.609066916,5.377484625,103.698536916,5.287870625,15,39,27.8684404867526
2396,103.609066916,5.287870625,103.698536916,5.198256625,16,39,27.8341133073567
2397,103.609066916,5.198256625,103.698536916,5.108642625,17,39,27.7861362661551
2398,103.609066916,5.108642625,103.698536916,5.019028625,18,39,27.7260910279364
2399,103.609066916,5.019028625,103.698536916,4.929414625,19,39,27.6582581399131
2400,103.609066916,4.929414625,103.698536916,4.839800625,20,39,27.5876718838598
2401,103.609066916,4.839800625,103.698536916,4.750186625,21,39,27.5207874330205
2402,103.609066916,4.750186625,103.698536916,4.660572625,22,39,27.4662046006752
2403,103.609066916,4.660572625,103.698536916,4.570958625,23,39,27.4340837971371
2404,103.609066916,4.570958625,103.698536916,4.481344625,24,39,27.4275422892768
2405,103.609066916,4.481344625,103.698536916,4.391730625,25,39,27.4396129912682
2406,103.609066916,4.391730625,103.698536916,4.302116625,26,39,27.459596812521
2407,103.609066916,4.302116625,103.698536916,4.212502625,27,39,27.4858796537691
2408,103.609066916,4.212502625,103.698536916,4.122888625,28,39,27.5181801472184
2409,103.609066916,4.122888625,103.698536916,4.033274625,29,39,27.5537098501322
2410,103.609066916,4.033274625,103.698536916,3.943660625,30,39,27.589283239673
2411,103.609066916,3.943660625,103.698536916,3.854046625,31,39,27.622922266994
2412,103.609066916,3.854046625,103.698536916,3.764432625,32,39,27.6531066641356
2413,103.609066916,3.764432625,103.698536916,3.674818625,33,39,27.6698641163503
2414,103.609066916,3.674818625,103.698536916,3.585204625,34,39,27.66738672346
2415,103.609066916,3.585204625,103.698536916,3.495590625,35,39,27.6519160721658
2416,103.609066916,3.495590625,103.698536916,3.405976625,36,39,27.624459392565
2417,103.609066916,3.405976625,103.698536916,3.316362625,37,39,27.5854288525555
2418,103.609066916,3.316362625,103.698536916,3.226748625,38,39,27.5356341590745
2419,103.609066916,3.226748625,103.698536916,3.137134625,39,39,27.4785477110134
2420,103.609066916,3.137134625,103.698536916,3.047520625,40,39,27.4175698655862
2421,103.609066916,3.047520625,103.698536916,2.957906625,41,39,27.353926646403
2422,103.609066916,2.957906625,103.698536916,2.868292625,42,39,27.2863799674558
2423,103.609066916,2.868292625,103.698536916,2.778678625,43,39,27.2371968273826
2424,103.609066916,2.778678625,103.698536916,2.689064625,44,39,27.2229070115172
2425,103.609066916,2.689064625,103.698536916,2.599450625,45,39,27.224637474501
2426,103.609066916,2.599450625,103.698536916,2.509836625,46,39,27.2240921261095
2427,103.609066916,2.509836625,103.698536916,2.420222625,47,39,27.2189775357793
2428,103.609066916,2.420222625,103.698536916,2.330608625,48,39,27.2166393836927
2429,103.609066916,2.330608625,103.698536916,2.240994625,49,39,27.2289335515049
2430,103.609066916,2.240994625,103.698536916,2.151380625,50,39,27.2608316433039
2431,103.609066916,2.151380625,103.698536916,2.061766625,51,39,27.3179610547963
2432,103.609066916,2.061766625,103.698536916,1.972152625,52,39,27.3997146265459
2433,103.609066916,1.972152625,103.698536916,1.882538625,53,39,27.4984773257604
2434,103.609066916,1.882538625,103.698536916,1.792924625,54,39,27.6025143259809
2435,103.609066916,1.792924625,103.698536916,1.703310625,55,39,27.7084946274234
2436,103.609066916,1.703310625,103.698536916,1.613696625,56,39,27.8098944660083
2437,103.609066916,1.613696625,103.698536916,1.524082625,57,39,27.8969080915594
2438,103.609066916,1.524082625,103.698536916,1.434468625,58,39,27.9743255840605
2439,103.609066916,1.434468625,103.698536916,1.344854625,59,39,28.0298220035149
2440,103.609066916,1.344854625,103.698536916,1.255240625,60,39,28.0487702125325
2441,103.698536916,6.721694625,103.788006916,6.632080625,0,40,27.768399318645
2442,103.698536916,6.632080625,103.788006916,6.542466625,1,40,27.768399318645
2443,103.698536916,6.542466625,103.788006916,6.452852625,2,40,27.768399318645
2444,103.698536916,6.452852625,103.788006916,6.363238625,3,40,27.768399318645
2445,103.698536916,6.363238625,103.788006916,6.273624625,4,40,27.768399318645
2446,103.698536916,6.273624625,103.788006916,6.184010625,5,40,27.768399318645
2447,103.698536916,6.184010625,103.788006916,6.094396625,6,40,27.7687352770917
2448,103.698536916,6.094396625,103.788006916,6.004782625,7,40,27.7740869168552
2449,103.698536916,6.004782625,103.788006916,5.915168625,8,40,27.7848492800246
2450,103.698536916,5.915168625,103.788006916,5.825554625,9,40,27.7994873393902
2451,103.698536916,5.825554625,103.788006916,5.735940625,10,40,27.8163316842181
2452,103.698536916,5.735940625,103.788006916,5.646326625,11,40,27.8335804508888
2453,103.698536916,5.646326625,103.788006916,5.556712625,12,40,27.8492786743263
2454,103.698536916,5.556712625,103.788006916,5.467098625,13,40,27.8565155998587
2455,103.698536916,5.467098625,103.788006916,5.377484625,14,40,27.8512446036251
2456,103.698536916,5.377484625,103.788006916,5.287870625,15,40,27.8334595992036
2457,103.698536916,5.287870625,103.788006916,5.198256625,16,40,27.804042245114
2458,103.698536916,5.198256625,103.788006916,5.108642625,17,40,27.7641421364664
2459,103.698536916,5.108642625,103.788006916,5.019028625,18,40,27.714519020461
2460,103.698536916,5.019028625,103.788006916,4.929414625,19,40,27.659042445877
2461,103.698536916,4.929414625,103.788006916,4.839800625,20,40,27.6026282378205
2462,103.698536916,4.839800625,103.788006916,4.750186625,21,40,27.5511683576918
2463,103.698536916,4.750186625,103.788006916,4.660572625,22,40,27.5113191621072
2464,103.698536916,4.660572625,103.788006916,4.570958625,23,40,27.487979140073
2465,103.698536916,4.570958625,103.788006916,4.481344625,24,40,27.4837076515886
2466,103.698536916,4.481344625,103.788006916,4.391730625,25,40,27.4925344895405
2467,103.698536916,4.391730625,103.788006916,4.302116625,26,40,27.5093524158013
2468,103.698536916,4.302116625,103.788006916,4.212502625,27,40,27.5324087557075
2469,103.698536916,4.212502625,103.788006916,4.122888625,28,40,27.5602461867752
2470,103.698536916,4.122888625,103.788006916,4.033274625,29,40,27.5907860511607
2471,103.698536916,4.033274625,103.788006916,3.943660625,30,40,27.6216685443524
2472,103.698536916,3.943660625,103.788006916,3.854046625,31,40,27.6508119269913
2473,103.698536916,3.854046625,103.788006916,3.764432625,32,40,27.6763582733285
2474,103.698536916,3.764432625,103.788006916,3.674818625,33,40,27.690924978657
2475,103.698536916,3.674818625,103.788006916,3.585204625,34,40,27.6879480023943
2476,103.698536916,3.585204625,103.788006916,3.495590625,35,40,27.6731271056387
2477,103.698536916,3.495590625,103.788006916,3.405976625,36,40,27.6470681378725
2478,103.698536916,3.405976625,103.788006916,3.316362625,37,40,27.6104650962594
2479,103.698536916,3.316362625,103.788006916,3.226748625,38,40,27.5647443856079
2480,103.698536916,3.226748625,103.788006916,3.137134625,39,40,27.5141699831909
2481,103.698536916,3.137134625,103.788006916,3.047520625,40,40,27.4623182801086
2482,103.698536916,3.047520625,103.788006916,2.957906625,41,40,27.4136167599688
2483,103.698536916,2.957906625,103.788006916,2.868292625,42,40,27.3664859655748
2484,103.698536916,2.868292625,103.788006916,2.778678625,43,40,27.3307887190598
2485,103.698536916,2.778678625,103.788006916,2.689064625,44,40,27.3134209097873
2486,103.698536916,2.689064625,103.788006916,2.599450625,45,40,27.3058382276858
2487,103.698536916,2.599450625,103.788006916,2.509836625,46,40,27.2987669928846
2488,103.698536916,2.509836625,103.788006916,2.420222625,47,40,27.2873306050796
2489,103.698536916,2.420222625,103.788006916,2.330608625,48,40,27.2863567928793
2490,103.698536916,2.330608625,103.788006916,2.240994625,49,40,27.3028298951965
2491,103.698536916,2.240994625,103.788006916,2.151380625,50,40,27.3402985885176
2492,103.698536916,2.151380625,103.788006916,2.061766625,51,40,27.3994149426198
2493,103.698536916,2.061766625,103.788006916,1.972152625,52,40,27.4777875599679
2494,103.698536916,1.972152625,103.788006916,1.882538625,53,40,27.5700925221267
2495,103.698536916,1.882538625,103.788006916,1.792924625,54,40,27.670980317609
2496,103.698536916,1.792924625,103.788006916,1.703310625,55,40,27.7851115059824
2497,103.698536916,1.703310625,103.788006916,1.613696625,56,40,27.9024413417758
2498,103.698536916,1.613696625,103.788006916,1.524082625,57,40,27.9922065574615
2499,103.698536916,1.524082625,103.788006916,1.434468625,58,40,28.0857410020381
2500,103.698536916,1.434468625,103.788006916,1.344854625,59,40,28.1451125382767
2501,103.698536916,1.344854625,103.788006916,1.255240625,60,40,28.1492812904849
2502,103.788006916,6.721694625,103.877476916,6.632080625,0,41,27.768399318645
2503,103.788006916,6.632080625,103.877476916,6.542466625,1,41,27.768399318645
2504,103.788006916,6.542466625,103.877476916,6.452852625,2,41,27.768399318645
2505,103.788006916,6.452852625,103.877476916,6.363238625,3,41,27.768399318645
2506,103.788006916,6.363238625,103.877476916,6.273624625,4,41,27.768399318645
2507,103.788006916,6.273624625,103.877476916,6.184010625,5,41,27.768399318645
2508,103.788006916,6.184010625,103.877476916,6.094396625,6,41,27.768399318645
2509,103.788006916,6.094396625,103.877476916,6.004782625,7,41,27.7691441956709
2510,103.788006916,6.004782625,103.877476916,5.915168625,8,41,27.7744389886351
2511,103.788006916,5.915168625,103.877476916,5.825554625,9,41,27.7835794868596
2512,103.788006916,5.825554625,103.877476916,5.735940625,10,41,27.7950254165077
2513,103.788006916,5.735940625,103.877476916,5.646326625,11,41,27.8071840222131
2514,103.788006916,5.646326625,103.877476916,5.556712625,12,41,27.8184701962419
2515,103.788006916,5.556712625,103.877476916,5.467098625,13,41,27.8250176924452
